13, 13, 17, 27, 20, 20, 17, 17
13, 14, 17, 14, 14, 12, 12, 12
17, 17, 14, 14, 12, 12, 12, 12
27, 14, 14, 12, 12, 12, 12, 12
20, 14, 12, 12, 12, 12, 12, 12
20, 12, 12, 12, 12, 12, 12, 12
17, 12, 12, 12, 12, 12, 12, 12
17, 12, 12, 12, 12, 12, 12, 12
