12, 8, 13, 21, 26, 32, 34, 17
8, 9, 12, 20, 27, 23, 12, 12
13, 12, 16, 26, 23, 12, 12, 12
21, 20, 26, 23, 12, 12, 12, 12
26, 27, 23, 12, 12, 12, 12, 12
32, 23, 12, 12, 12, 12, 12, 12
34, 12, 12, 12, 12, 12, 12, 12
17, 12, 12, 12, 12, 12, 12, 12
