21, 25, 32, 38, 54, 68, 68, 68
25, 28, 24, 38, 54, 68, 68, 68
32, 24, 32, 43, 66, 68, 68, 68
38, 38, 43, 53, 68, 68, 68, 68
54, 54, 66, 68, 68, 68, 68, 68
68, 68, 68, 68, 68, 68, 68, 68
68, 68, 68, 68, 68, 68, 68, 68
68, 68, 68, 68, 68, 68, 68, 68
